Sample,Pat,Site,Time,A_defectiva,Acinetobacter_sp. 408,Acremonium_sp.,Actinobaculum_sp._183,A_denticolens,A_gerencseriae,A_naeslundii,A_oris,Actinomyces_sp._ICM54,Actinomyces_sp._169,Actinomyces_sp._170,Actinomyces_sp._171,Actinomyces_sp._175,Actinomyces_sp._178,Actinomyces_sp._180,Actinomyces_sp._414,Actinomyces_sp._448,A_viscosus,Aggregatibacter_actinomycetemcomitans,A_aphrophilus,A_segnis,Aggregatibacter_sp._458,Aggregatibacter_sp._513,A_omnicolens,Alternaria_sp.,A_geminatus,A_caesiellus,A_flavus,A_niger,A_penicillioides,Aspergillus_sp.,A_spathulatus,A_spinosus,A_versicolor,Atopobium_sp._416,A_leucospermi,B_dentium,B_longum,B_diminuta,B_extructa,Burkholderia_sp._406,C_concisus,C_curvus,C_rectus,C_showae,Campylobacter_sp._G43,C_albicans,C_parapsilosis,C_quercitrusa,C_sake,C_tropicalis,C_gingivalis,C_granulosa,Capnocytophaga_sp._338,Capnocytophaga_sp._380,Capnocytophaga_sp._412,Capnocytophaga_sp._G34,C_sputigena,C_hominis,C_valvarum,C_morbi,Catonella_sp._164,C_cladosporioides,C_sphaerospermum,Clostridium_sp._MSTE9,C_testosteroni,C_durum,C_curtum,Cryptococcus_sp.,Desulfobulbus_sp._041,D_orale,Desulfovibrio_sp._040,D_invisus,D_micraerophilus,Dialister_sp._502,Dialister_sp._A97,Dietzia_sp._368,E_catenaformis,E_corrodens,E_gingivalis,E_faecalis,E_brachy,E_infirmum,E_saphenum,Eubacterium_sp._B60,Eubacterium_sp._G32,Eubacterium_sp._G75,E_sulci,E_yurii,F_alocis,F_oxysporum,Fusarium_sp.,F_naviforme,F_necrophorum,F_nucleatum,F_periodonticum,Fusobacterium_sp._203,Fusobacterium_sp._370,G_haemolysans,G_morbillorum,G_adiacens,G_elegans,H_aegyptius,H_haemolyticus,Haemophilus_sp._036,H_sputorum,Johnsonella_sp._166,J_anthropi,K_denitrificans,Kingella_sp._012,L_saburreum,Lactobacillus_casei,L_crispatus,L_fermentum,L_gasseri,L_panis,L_paracasei,L_rhamnosus,L_salivarius,Lactobacillus_sp._461,L_vaginalis,L_lactis,Leptotrichia_sp._218,Leptotrichia_sp._219,Leptotrichia_sp._221,Leptotrichia_sp._223,Leptotrichia_sp._225,Leptotrichia_sp._417,Leptotrichia_sp._463,Leptotrichia_sp._498,L_wadei,M_arunalokei,M_dermatis,M_furfur,M_globosa,M_japonica,M_restricta,Malassezia_sp.,M_sympodialis,Malasseziales_sp.,M_micronuciformis,M_timidum,M_orale,N_bacilliformis,N_elongata,N_flavescens,N_lactamica,N_meningitidis,N_mucosa,Neisseria_sp._014,Neisseria_sp._499,N_subflava,Occultifur_sp.,O_sinus,Oribacterium_sp._372,P_micra,Parvimonas_sp._110,Parvimonas_sp._393,Parvimonas_sp._D94,P_brevicompactum,P_citrinum,P_commune,P_glabrum,Peptococcus_sp._167,P_indolicus,Peptoniphilus_sp._375,P_stomatis,Pichia_sp.,Plectosphaerella_sp.,Pleosporales_sp.,Polyporales_sp.,P_catoniae,P_endodontalis,Porphyromonas_sp._279,P_buccae,P_dentalis,P_denticola,P_melaninogenica,P_micans,P_oris,P_scopos,P_shahii,Prevotella_sp._292,Prevotella_sp._298,Prevotella_sp._300,Prevotella_sp._303,Prevotella_sp._309,Prevotella_sp._313,Prevotella_sp._314,Prevotella_sp._G57,P_acidifaciens,P_propionicum,P_alactolyticus,R_mucilaginosa,Rhodotorula_sp.,R_dentocariosa,S_bayanus,S_cerevisiae,S_georgiae,S_meyeri,S_odontolytica,S_artemidis,S_flueggei,S_noxia,Selenomonas_sp._126,Selenomonas_sp._133,Selenomonas_sp._134,Selenomonas_sp._149,Selenomonas_sp._442,Selenomonas_sp._479,Selenomonas_sp._F84,Selenomonas_sp._H64,Selenomonas_sp._H65,S_sputigena,S_satelles,Sphingomonas_sp._007,S_epidermidis,S_warneri,S_anginosus,S_australis,S_constellatus,S_cristatus,S_dysgalactiae,S_gordonii,S_infantis,S_intermedius,S_mitis,S_mutans,S_oralis,S_parasanguinis,S_salivarius,S_sanguinis,S_sinensis,S_sobrinus,Streptococcus_sp._AC15,Streptococcus_sp._AS14,Streptococcus_sp._BS21,Streptococcus_sp._CM7,Streptococcus_sp._055,Streptococcus_sp._056,Streptococcus_sp._057,Streptococcus_sp._058,Streptococcus_sp._061,Streptococcus_sp._064,Streptococcus_sp._066,Streptococcus_sp._070,Streptococcus_sp._071,Streptococcus_sp._074,Streptococcus_sp._431,S_vestibularis,T_forsythia,TM7_phylum_sp._346,TM7_phylum_sp._349,TM7_phylum_sp._350,TM7_phylum_sp._351,TM7_phylum_sp._352,T_denticola,T_lecithinolyticum,T_maltophilum,T_medium,Treponema_sp._227,Treponema_sp._228,Treponema_sp._232,Treponema_sp._234,Treponema_sp._237,Treponema_sp._238,Treponema_sp._239,Treponema_sp._257,Treponema_sp._265,Treponema_sp._271,Treponema_sp._517,Treponema_sp._518,Treponema_sp._G52,Treponema_sp._G76,T_vincentii,V_atypica,V_dispar,V_parvula,Veillonella_sp._158,Xanthomonas_sp._037,Treponema_maltophilum,Treponema_medium,Treponema_sp._oral_taxon_227,Treponema_sp._oral_taxon_228,Treponema_sp._oral_taxon_232,Treponema_sp._oral_taxon_234,Treponema_sp._oral_taxon_237,Treponema_sp._oral_taxon_238,Treponema_sp._oral_taxon_239,Treponema_sp._oral_taxon_257,Treponema_sp._oral_taxon_265,Treponema_sp._oral_taxon_271,Treponema_sp._oral_taxon_517,Treponema_sp._oral_taxon_518,Treponema_sp._oral_taxon_G52,Treponema_sp._oral_taxon_G76,Treponema_vincentii,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Veillonella_sp._oral_taxon_158,Veillonellaceae_bacterium_oral_taxon_129,Veillonellaceae_bacterium_oral_taxon_131,Veillonellaceae_bacterium_oral_taxon_150,Veillonellaceae_bacterium_oral_taxon_155,Veillonellaceae_bacterium_oral_taxon_483,Xanthomonas_sp._oral_taxon_037
10_stable_0,60392,stable,0,0.000655201,0,0,0,0,0,0.144963145,0.000900901,0,0.000819001,0.004586405,0.058394758,0.001392301,0,0,0,0.043898444,0,0.053644554,0.003112203,0,0,0,0,0,0.107125307,0,0,0,0,0,0,0,0.0002457,0,0,0.005733006,0,0,0,0,0.013022113,0,0,0.001965602,0,0,0,0,0,0,0,0,0,0.0004914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974611,0,0,0,0,0,0,0.005077805,0,0,0,0,0,0,0.0004095,0,0.002538903,0,0,0,0,0,0,0,0,0,0,0,0,0.008271908,0.021375921,0,0,0,0,0.001719902,0,0,0,0.001801802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016953317,0,0.010974611,0.000655201,0.010647011,0.08026208,0.116625717,0,0,0,0.0004095,0,0,0.000573301,0,0,0,0,0,0.002375102,0,0,0,0,0,0.0002457,0,0,0.0001638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001638,0,0,0,0,0,0,0,0,0,0,0.0003276,0,0.006961507,0,0,0,0,0,0,0,0.002948403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009418509,0,0,0.017526618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01965602,0.000900901,0.005405405,0.0002457,0,0,0,0.000737101,0.01973792,0,0.000900901,0.024078624,0.0001638,0,0,0,0,0,0,0,0,0,0.009009009,0,0.018181818,0,0,0.001228501,0,0,0.020884521,0,0,0.014987715,0,0,0,0,0,0.055937756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017608518,0,0,0,0,0,0.021212121
10_stable_2,60392,stable,2,0.000171541,2.86E-05,0,0,0.004174172,0,0.024773423,0.000829116,0,5.72E-05,0,0.044514967,0,0,0,0,0.001601052,0,0.006204077,7.15E-05,0,0,0,0,0,0.010120937,0,0,0,0,0,0,0,0,0,0,0.004259942,0,0,0,0,0.018340624,0,0,0.000228722,0,0,0,0,0,0,0,0,0,0.000357378,8.58E-05,0,0,0,8.58E-05,0,0,8.58E-05,0.000357378,0,0,0,5.72E-05,0,0,0,0.003802499,0,5.72E-05,0,4.29E-05,0,0,0.014009206,0.004088401,0,0,0.000900592,0.005060468,0,0.003059153,8.58E-05,0.000528919,0,0,0,0,0,0,0,0,0,0,0.000185836,2.86E-05,0.026674672,0.057080367,0.000243017,0,0,0.000757641,0.039697516,0.000200132,0.000100066,0,0.018412099,0.001143609,0,0,0.002758956,0,0,0,0,0,0,0,0.000114361,0,0,0.000185836,0,0.002258627,0,0.047173857,0.003416531,0.014309403,0.069259799,0.076764731,0,0,0,0.017811705,0,0.000443148,0,0,0,0,0,0,0.000686165,0,0,0,0,0,0.002844727,0.000471739,0,0.009005918,0,0,0.000243017,0,4.29E-05,0,0,0,0,0,0,0.014052091,0,0,0,0.000271607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214427,0,0.000586099,0.000314492,0,0,0,0.002372988,0,5.72E-05,0,0,0,0,0,0,0,0.000214427,0,0,0,0,0.000100066,0,0.000200132,0,0,0,0,0,0.000157246,0.00134374,0,0.008376933,0.004631615,0,0,0,0.000100066,8.58E-05,7.15E-05,0,0,0,0,0,0,0.000157246,0,0.002515939,0,0.000957772,0.002787546,0.01054979,0.000371673,0.00996369,0.000171541,0.000471739,0,4.29E-05,0.000600395,0.050247305,0,0.00192984,0.032650027,0.000142951,0,0,0,0,0,0,0,0,8.58E-05,0.057594991,0.003030563,0.08658547,0,0,0.020999514,0,0.000371673,0.000814821,0,0,0.000814821,0,0,0,0,0,0.03173514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157246,5.72E-05,0,0,0.04958973,0,0,0,0,0,0.061097293
10_stable_4,60392,stable,4,0,0,0,0,0,0,0.084589017,0.000285653,0,0.00010712,0.000142827,0.137434835,0,0,0,0,0.060129972,0,0.02938656,0.0005356,0,0,0,0,0,0.098835964,0,0,0,0,0,0,0,0,0,0,0.013961294,0,0,0,0,0.0075341,0.001535385,0,0.001142612,0,0,0,0,0,0,0,0,0,0.000357066,0.000142827,0,0,0,0,0,0,0.000607013,0.000714133,0.000357066,0,0,0,0,0,0,0.002999357,0,0,0,0,0,0,0.002070985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004891809,0.035670928,0,0,0,0,0.000357066,0,0,0,0.000178533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011283296,0,0.002178105,0.0005356,0.011104763,0.165321717,0.090337785,0,0,0.00021424,0.001356852,0,0,0,0,0,0,0,0,0.001606799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392773,0,0.00021424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021424,0,0.008248233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001571092,0,0.045454545,0.000928372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001571092,0,0,0.002749411,0,0,0,0,0.002463758,0.001428265,0.000178533,0.003427837,0.007498393,0.000178533,0,0,0,0,0,0,0,0,0.00010712,0.022638006,0,0.00742698,0,0,0,0,0,0.005784475,0.00010712,0,0.006962794,0,0,0,0,0,0.068878098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000642719,0,0,0,0.021245447,0,0,0,0,0,0.021781047
10_stable_6,60392,stable,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003022975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006650544,0,0,0,0,0,0,0.00120919,0.009068924,0,0,0,0.003022975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053808948,0,0,0,0,0.016324063,0,0,0,0,0,0,0,0.065900846,0,0,0,0,0,0,0,0,0,0,0,0,0.007859734,0,0,0.005441354,0,0.00362757,0.00241838,0,0,0,0.086457074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013905683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045949214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108827086,0,0,0,0,0,0.293228537,0,0,0,0,0,0.024788392,0,0.00120919,0.015114873,0,0,0,0,0,0,0,0,0,0,0.011487304,0,0.016928658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001813785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188633615,0,0,0,0,0,0.008464329
10_stable_8,60392,stable,8,0,0,0,0,0,0,0.025370395,0,0,0,0,0.005965648,0,0,0,0,0.008391242,0,0.045955159,0,0,0,0,0,0,0.015930248,0,0,0,0,0,0,0,0,0,0,0.004916743,0,0,0,0,0.003933395,0,0,0,0,0,0,0,0,0.000131113,0,0,0,0.00019667,0,0,0,0,0,0,0,0,0.000327783,0,0,0.000262226,0,0,0,0,0.006555658,0,0,0,0,0,0,0.003605612,0.000786679,0,0,0,0.007604563,0,0,0,0.000393339,0,0,0,0,0,0,0,0,0,0,0.017306936,0,0,0.082470172,0.004130064,0,0.000655566,0.000852235,0.000655566,0.00019667,0,0,0.005244526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000458896,0,0.017831388,0,0.002032254,0.000786679,0.036515012,0.03100826,0.049888554,0,0,0,0.183099515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688344,0.000262226,0,0.00268782,0,0,0,0,0.000262226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524453,0,0.000917792,0,0,0,0,0,0,0.000524453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010554609,0,0,0.001573358,0,0,0,0,0,0,0.000262226,0,0,0,0,0,0,0,0,0,0,0.004195621,0,0.000590009,0.041169529,0.000393339,0.000262226,0,0.000131113,0.001442245,0.011996853,0,0.014750229,0.013570211,0,0,0,0,0,0,0,0,0.000393339,0.000655566,0.094532582,0,0.011537957,0,0,0.004523404,0,0,0.010685722,0,0,0,0,0,0,0,0,0.018421398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019667,0,0,0.062278747,0,0,0,0,0,0.120361872
10_stable_10,60392,stable,10,0,0,0,0,0,0,0.023441481,0.000169866,0,0,0,0.003680426,0,0,0,0,0.023554725,0,0.00028311,0,0,0,0,0,0,0.049091218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008266803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000962573,0,0,0,0,0,0,0.016590227,0.001358926,0,0,0,0.007077742,0,0.000679463,0,0.004416511,0,0,0,0,0,0,0.012343582,0,0.000113244,0,0,0,0,0.112224676,0.001019195,0,0,0.000679463,0.000622841,0.000169866,0,0,0.020667006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020723628,0,0.033180454,0.00147217,0.012173716,0.008380046,0.039748599,0,0,0,0.02134647,0,0.000339732,0,0,0,0,0,0,0,0.000169866,0,0,0.000396354,0,0.018402129,0,0,0.00673801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113244,0,0,0,0.002151634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003737048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002378121,0,0.001302305,0.001528792,0.00147217,0,0.049261084,0.000113244,0.000339732,0,0,0.000622841,0.002774475,0,0.01608063,0.078251515,0,0,0,0,0,0,0,0,0,0.003057585,0.097333107,0,0.150444482,0,0,0.001642036,0,0.014608459,0,0,0,0.000736085,0,0,0,0,0,0.039182379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113244,0,0,0.034369515,0,0,0,0,0,0.047902157
10_stable_12,60392,stable,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068297655,0,0,0,0,0,0,0,0,0.004077472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003058104,0,0,0,0,0,0,0.006116208,0,0,0,0,0.130479103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19266055,0,0,0,0,0,0,0,0,0.100917431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018348624,0,0.028542304,0,0.053007136,0.042813456,0.017329256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006116208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139653415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012232416,0,0,0.004077472,0,0,0,0,0,0,0,0,0,0,0.006116208,0,0,0,0,0.009174312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059123344,0,0,0,0,0,0.097859327
10_progressing_0,60392,progressing,0,0.000157287,0,0,0,0,0,0.078863758,0.019881091,6.29E-05,0.000660606,0.001447041,0.104973418,0,0.000346032,0.003586146,0,0.018465507,0,0.066532448,0.014753531,0,0,0,0,0,0.151404574,0,0,0,0,0,0,0,0,0,0,0.006700431,0,0,0.00012583,0,0.016263487,0.008839536,0,0.001447041,0,0,0,0,0,0,0,0,0,0.001698701,0.000251659,0.000440404,0,0,0,0,0,0,0.010160747,0,0,0,0,0,0,0,0.018339677,0,0.001163925,0,0,0,0,0.001541414,0,0,0,0,0.000943723,0,0.000157287,0,0.00792727,0,0,0,0,0,0,0,0,0,0,0.006606059,0,0,0.009940545,0.001761616,0,0.003145742,0.000503319,0.001038095,0,0,0,0.00220202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004498411,0.002894083,0.002642423,0.001730158,0.00012583,0.083645286,0.045550348,0,0,0,0.001226839,0,0,0,0,0,0,0,0,0.020006921,0,0,0,0,0,0,0,0,0,0,0,0.002233477,0,0,0,0,0,0,0,0,0.001352669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110101,0,0,0,0.000314574,0,0,0.002390764,0,0,0.00402655,0,0,0,0,0,0,0,0,0,0.000566234,0,0,0,0,0,0,0,0,0.003334487,0,0,0.00195036,0,0,0,6.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001604329,0.000408946,0,0.001447041,0.001478499,0.000471861,0,0.000220202,0.001887445,0.011041555,0.000786436,0.00390072,0.030324955,0.000220202,0,0,0,0,0,0,0,0,0,0.017679071,0,0.012960458,0,0,0.000471861,0,0,0.027273585,0,0,0.000880808,0,0,0,0,0,0.095473277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157287,0,0,0.014124383,0,0,0,0.000188745,0,0.035012111
10_progressing_2,60392,progressing,2,0.003669725,8.95E-05,0,0,0,0,0.044349966,0.051197136,0,0.001029313,0.013470575,0.054419333,0,0,0,0,0.00832401,0,0.094875811,0.001118819,0,0,0,0,0,0.007428955,0,0,0,0,0,0,0,0,0,0,0.002550906,0,0,0.000895055,0,0.085209219,0.000850302,0,0.007921235,0,0,0,0,0,0,0,0,0,0.000760797,0.000358022,0,0,0,0.000223764,0,0,0.000537033,0.00179011,0.000358022,0,0,0,0,0,0,0.091116581,0,0.000939808,0,0,0,0,0.004072499,0,0,0,0.001745357,0,0,0,0,0.005817856,0,0,0,0,0,0,0,0.001074066,0,0,0.004206758,0.001879615,0.000626538,0.090132021,0.034056836,0,0.00098456,0.00049228,0.000581786,0,0,0,0.00049228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002371895,0.037816066,0.00277467,0.000537033,0.001655851,0.057731036,0.017453569,0,0,0,0.001521593,0,0,0,0,0,0,0,0,0.004341016,8.95E-05,0,0,0,0,0.000313269,0,0,0.002103379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223764,0,0.000805549,0,0,0,0.000179011,0,0,0,0.001074066,0,0,0,0,0,0,0.000447527,0,0,0,0,0,0,0.000671291,0,0,0,0,0,0,0.001208324,0,0,0.00881629,0,0,0,0,0.000179011,0.000134258,0,0,0,0,0,0,0.000358022,0,0,0,0.00098456,0.002371895,0.00098456,0,0.001432088,0.001163571,0.000850302,0,0,0.001387335,0.004341016,0,0.000805549,0.063280376,0,0,0,0,0,0,0,0,0,0,0.015394943,0,0.012307004,0,0,0.000358022,0,0,0.009084806,0,0.000179011,0.00049228,0,0,0,0,0.001387335,0.048288208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001924368,0.000850302,0,0.002461401,0.049049004,0,0,0,0.000179011,0,0.017990602
10_progressing_4,60392,progressing,4,0.001507903,0,0,0,0,0,0.068895591,0.001611897,0,0.00062396,0.000675957,0.129783694,0,0.000259983,0,0,0.042637271,0,0.028546173,0.006083611,0,0,0,0,0,0.155262063,0,0,0,0,0,0,0,0,0,0,0.007435524,0,0,0,0,0.00421173,0.00436772,0,0.00202787,0,0,0,0,0,0,0,0,0,0.000363977,0,0,0,0,0,0,0,0,0.002235857,0,0,0,0,0,0,0,0.000883943,0,0.00187188,0,0,0,0,0.009723378,0,0,0,0,0.002547837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015599,0.002391847,0.022774542,0,0,0,0.000987937,0.00187188,0,0,0,0.006343594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015599,0,0.006135607,0.001195923,0,0.09452995,0.05813228,0,0,0,0.000519967,0,0,0,0,0,0,0,0,0.003483777,0,0,0,0,0,0,0,0,0.00015599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002079867,0,0.00405574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046797,0,0,0,0,0,0,0,0.000103993,0.00218386,0,0,0.006603577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002599834,0,0,0.003015807,0.000675957,0,0,0,0.001143927,0.023710483,0.00015599,0.004835691,0.048460899,0.00015599,0,0,0,0,0,0,0,0.000831947,0,0.025426373,0,0.009151414,0,0,0,0,0,0.039673461,0,0,0.00046797,0,0,0,0,0,0.108569052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022670549,0,0,0,0,0,0.021162646
10_progressing_6,60392,progressing,6,0.003408771,0.000140568,0,0,0,0,0.105215069,0.001335395,0.000140568,0.000491988,0.000597414,0.028324431,0,0,0,0,0.037109924,0,0.017008715,0.001054259,0.002776216,0,0,0,0,0.225084341,0,0,0,0,0,0,0,0,0,0,0.004041327,0,0,0,0.00017571,0.004041327,0.000702839,0.000737981,0.004638741,0,0,0,0,0,0,0,0,0,0.002213944,0.000140568,0,0,0,0.000281136,0,0,0.001932809,0.011807703,0.000456846,0,0,0,0,0,0,0.024072252,0,0.000983975,0,0,0,0,0.000105426,0,0,0,0,0.009136913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000773123,0.002213944,0.018484678,0,0,0,0.001089401,0.003443913,0,0,0,0.000948833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007133821,0,0.009839753,0.001897667,0.010085746,0.095410458,0.08725752,0,0,0,0.000456846,0,0,0,0,0,0,0,0,0.005657858,0,0,0,0,0,7.03E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001159685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035142,0,0,0.003654765,0,0.000632556,0,0,0,0,0,0,0,0.003830475,0,0,0,0,0,0,0,0,0,0,0,0.002635648,0,0,0,0,0,0,0,0.000105426,0.001370537,0,0,0,0,0,0,0,0,0.000105426,0,0,0,0,0,0,0,0,0,0,0.002530222,0,0,0,0.0028465,0.002213944,0,0,0,0.001475963,0.012018555,0,0.001159685,0.047511948,0.000245994,0.000105426,0,0,0,0,0,0,0,0,0.030714085,0,0.025126511,0,0,0.000421704,0,0,0.017395277,0.001757099,0,0.001616531,0,0,0,0,0,0.032998313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000948833,7.03E-05,7.03E-05,0,0.058019398,0,0,0,0,0,0.013986505
10_progressing_8,60392,progressing,8,0,0,0,0,0,0,0.041260703,0.002435784,0,0,0.001033363,0.146220844,0,0,0,0,0.03661057,0,0.099793327,0.008562149,0,0,0,0,0,0.122305875,0,0,0,0,0,0,0,0,0,0,0.006126366,0,0,0,0,0.005831119,0.001033363,0,0.001328609,0,0,0,0,0,0,0,0,0,0.000369058,0,0,0,0,0,0,0,0,0.001402421,0,0,0,0,0,0,0,0.002878654,0,0.001476233,0,0,0,0,0.013212282,0.000590493,0,0,0,0.000295247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031148509,0,0.001107174,0,0.000959551,0.053439622,0,0,0,0.002066726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002509596,0,0.027826986,0.000738116,0,0.035208149,0.027162681,0,0,0,0.00088574,0,0,0,0,0,0,0,0,0.011219368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002583407,0,0.004650133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002361972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005609684,0,0,0.003542958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001180986,0,0,0.001402421,0.008857396,0,0,0,0.000811928,0.005019191,0,0.001107174,0.041851196,0,0,0,0,0,0,0,0,0.001254798,0,0.013359906,0,0.027826986,0,0,0,0,0,0.029007972,0,0,0.012917036,0,0,0,0,0,0.125184529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000221435,0,0,0.012990847,0,0,0,0,0,0.011219368
